id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
359697,1956,1613923077,0,0,falsePositive,,-,,39,,0,0,,0
359698,1826,1613923091,0,0,falsePositive,,-,,39,,0,0,,0
359699,1899,1613923132,0,0,falsePositive,,+,,39,,0,0,,0
359700,1899,1613923136,0,0,falsePositive,,-,,39,,0,0,,0
359701,1704,1613923150,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,34310,0,,0
359702,2092,1613923159,0,0,falsePositive,,+,,39,,0,0,,0
359703,2092,1613923163,0,0,falsePositive,,-,,39,,0,0,,0
359704,1783,1613923182,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,64852,0,,0
359705,1725,1613923265,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,142211,0,,0
359706,1997,1613923266,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,142955,0,,0
359707,1826,1613923275,0,0,falsePositive,,+,,39,,0,0,,0
359708,1826,1613923277,0,0,falsePositive,,+,,39,,0,0,,0
359709,1826,1613923291,0,0,falsePositive,,-,,39,,0,0,,0
359710,1826,1613923291,0,0,falsePositive,,+,,39,,0,0,,0
359711,1948,1613923299,0,0,contact,,,,39,b1b13a01-c6c6-46fb-8785-716e263810b8,67555,0,,0
359712,1977,1613923352,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,105836,0,,0
359713,1740,1613923354,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,109026,0,,0
359714,1956,1613923404,0,0,falsePositive,,+,,39,,0,0,,0
359715,1826,1613923429,0,0,falsePositive,,+,,39,,0,0,,0
359716,1725,1613923435,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,150794,0,,0
359717,1997,1613923435,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,152052,0,,0
359718,1956,1613923438,0,0,falsePositive,,-,,39,,0,0,,0
359719,1826,1613923457,0,0,falsePositive,,-,,39,,0,0,,0
359720,1725,1613923501,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,62994,0,,0
359721,1997,1613923502,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,63892,0,,0
359722,1977,1613923525,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,163098,0,,0
359723,1740,1613923524,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,163826,0,,0
359724,1753,1613923563,0,0,contact,,,,39,1b808919-6175-4101-870f-0a8e06f751d5,181100,0,,0
359725,1826,1613923591,0,0,infection,CASE0[0],,,39,,0,0,,0
359726,1725,1613923633,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,122232,0,,0
359727,1997,1613923633,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,122750,0,,0
359728,1826,1613923633,0,0,outcome,,,RECOVERED,39,,0,0,,0
359729,1899,1613923641,0,0,falsePositive,,+,,39,,0,0,,0
359730,1899,1613923655,0,0,falsePositive,,-,,39,,0,0,,0
359731,1956,1613923671,0,0,falsePositive,,+,,39,,0,0,,0
359732,1956,1613923681,0,0,falsePositive,,-,,39,,0,0,,0
359733,1956,1613923703,0,0,falsePositive,,+,,39,,0,0,,0
359734,1956,1613923729,0,0,falsePositive,,-,,39,,0,0,,0
359735,1899,1613923774,0,0,falsePositive,,+,,39,,0,0,,0
359736,1725,1613923775,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,63745,0,,0
359737,1956,1613923775,0,0,falsePositive,,+,,39,,0,0,,0
359738,1997,1613923776,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,64822,0,,0
359739,1956,1613923791,0,0,falsePositive,,+,,39,,0,0,,0
359740,1956,1613923793,0,0,falsePositive,,-,,39,,0,0,,0
359741,1899,1613923806,0,0,falsePositive,,-,,39,,0,0,,0
359742,1977,1613923811,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,262581,0,,0
359743,1740,1613923810,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,263280,0,,0
359744,2066,1613923826,0,0,contact,,,,39,165e5653-f3ba-48d3-ac67-761450681550,449748,0,,0
359745,2021,1613923824,0,0,contact,,,,39,165e5653-f3ba-48d3-ac67-761450681550,447575,0,,0
359746,1924,1613923832,0,0,contact,,,,39,165e5653-f3ba-48d3-ac67-761450681550,453585,0,,0
359747,1704,1613923846,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,30120,0,,0
359748,1783,1613923877,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,61343,0,,0
359749,1899,1613923902,0,0,falsePositive,,+,,39,,0,0,,0
359750,1899,1613923902,0,0,falsePositive,,-,,39,,0,0,,0
359751,1956,1613923964,0,0,falsePositive,,+,,39,,0,0,,0
359752,1956,1613923990,0,0,falsePositive,,-,,39,,0,0,,0
359753,2092,1613924028,0,0,falsePositive,,+,,39,,0,0,,0
359754,2092,1613924044,0,0,falsePositive,,-,,39,,0,0,,0
359755,1899,1613924050,0,0,falsePositive,,+,,39,,0,0,,0
359756,1899,1613924090,0,0,falsePositive,,-,,39,,0,0,,0
359757,1956,1613924119,0,0,falsePositive,,+,,39,,0,0,,0
359758,1997,1613924126,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,345294,0,,0
359759,1956,1613924129,0,0,falsePositive,,-,,39,,0,0,,0
359760,1977,1613924133,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,222983,0,,0
359761,1740,1613924133,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,224176,0,,0
359762,2092,1613924155,0,0,falsePositive,,+,,39,,0,0,,0
359763,2092,1613924171,0,0,falsePositive,,-,,39,,0,0,,0
359764,1956,1613924193,0,0,falsePositive,,+,,39,,0,0,,0
359765,1956,1613924213,0,0,falsePositive,,-,,39,,0,0,,0
359766,1956,1613924273,0,0,falsePositive,,+,,39,,0,0,,0
359767,1977,1613924281,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,94502,0,,0
359768,1740,1613924280,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,95533,0,,0
359769,1956,1613924305,0,0,falsePositive,,-,,39,,0,0,,0
359770,1899,1613924337,0,0,falsePositive,,+,,39,,0,0,,0
359771,1956,1613924341,0,0,falsePositive,,+,,39,,0,0,,0
359772,1956,1613924357,0,0,falsePositive,,-,,39,,0,0,,0
359773,1899,1613924359,0,0,falsePositive,,-,,39,,0,0,,0
359774,1725,1613924360,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,222887,0,,0
359775,1997,1613924360,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,223538,0,,0
359776,2092,1613924393,0,0,falsePositive,,+,,39,,0,0,,0
359777,2092,1613924401,0,0,falsePositive,,-,,39,,0,0,,0
359778,1704,1613924438,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,8328,0,,0
359779,1977,1613924465,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,176619,0,,0
359780,1740,1613924464,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,177258,0,,0
359781,2092,1613924467,0,0,falsePositive,,+,,39,,0,0,,0
359782,2092,1613924491,0,0,falsePositive,,-,,39,,0,0,,0
359783,1783,1613924504,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,73440,0,,0
359784,1977,1613924552,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,83810,0,,0
359785,1740,1613924552,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,85084,0,,0
359786,1899,1613924571,0,0,falsePositive,,+,,39,,0,0,,0
359787,1899,1613924597,0,0,falsePositive,,-,,39,,0,0,,0
359788,1725,1613924599,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,120287,0,,0
359789,1997,1613924599,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,121454,0,,0
359790,2112,1613924638,0,0,falsePositive,,negative,,39,,0,0,,0
359791,2114,1613924644,0,0,contact,,,,39,4b2c8cda-941d-4a9d-b1bf-281188366464,159645,0,,0
359792,2114,1613924652,0,0,contact,,,,39,bea03904-3785-48bf-8d1c-9b56ee998493,167022,0,,0
359793,2066,1613924656,0,0,contact,,,,39,4a32a319-ce79-4542-9b0f-b319ef2ee91e,163351,0,,0
359794,2114,1613924661,0,0,contact,,,,39,e2e192ec-42be-42a1-9601-67c0065436cf,167914,0,,0
359795,1725,1613924751,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,100062,0,,0
359796,1997,1613924752,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,101377,0,,0
359797,2092,1613924756,0,0,falsePositive,,+,,39,,0,0,,0
359798,2092,1613924778,0,0,falsePositive,,-,,39,,0,0,,0
359799,1956,1613924855,0,0,falsePositive,,+,,39,,0,0,,0
359800,1956,1613924887,0,0,falsePositive,,-,,39,,0,0,,0
359801,2092,1613924912,0,0,falsePositive,,+,,39,,0,0,,0
359802,2092,1613924930,0,0,falsePositive,,-,,39,,0,0,,0
359803,1956,1613924939,0,0,falsePositive,,+,,39,,0,0,,0
359804,1956,1613924955,0,0,falsePositive,,-,,39,,0,0,,0
359805,1924,1613925051,0,0,contact,,,,39,4a32a319-ce79-4542-9b0f-b319ef2ee91e,61140,0,,0
359806,2114,1613925051,0,0,contact,,,,39,6606686d-b2dd-4c20-ae96-c898e7c801b3,61613,0,,0
359807,1956,1613925056,0,0,falsePositive,,+,,39,,0,0,,0
359808,1956,1613925074,0,0,falsePositive,,-,,39,,0,0,,0
359809,1725,1613925089,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,62961,0,,0
359810,1997,1613925089,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,63272,0,,0
359811,1956,1613925094,0,0,falsePositive,,+,,39,,0,0,,0
359812,1956,1613925108,0,0,falsePositive,,-,,39,,0,0,,0
359813,1704,1613925152,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,34156,0,,0
359814,2114,1613925154,0,0,contact,,,,39,bea03904-3785-48bf-8d1c-9b56ee998493,161267,0,,0
359815,2114,1613925154,0,0,contact,,,,39,4b2c8cda-941d-4a9d-b1bf-281188366464,163293,0,,0
359816,2021,1613925158,0,0,contact,,,,39,4a32a319-ce79-4542-9b0f-b319ef2ee91e,168844,0,,0
359817,1783,1613925184,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,65654,0,,0
359818,1681,1613925226,0,0,contact,,,,39,bdde8d01-0559-429e-b87b-b03f21e289f5,59610,0,,0
359819,1941,1613925224,0,0,contact,,,,39,4bdbf7d4-241e-4210-97e6-47a7e87b4ad6,60104,0,,0
359820,1899,1613925275,0,0,falsePositive,,+,,39,,0,0,,0
359821,1899,1613925307,0,0,falsePositive,,-,,39,,0,0,,0
359822,1956,1613925318,0,0,falsePositive,,+,,39,,0,0,,0
359823,1956,1613925344,0,0,falsePositive,,-,,39,,0,0,,0
359824,2092,1613925383,0,0,falsePositive,,+,,39,,0,0,,0
359825,2092,1613925399,0,0,falsePositive,,-,,39,,0,0,,0
359826,1681,1613925436,0,0,contact,,,,39,bdde8d01-0559-429e-b87b-b03f21e289f5,76969,0,,0
359827,1941,1613925434,0,0,contact,,,,39,4bdbf7d4-241e-4210-97e6-47a7e87b4ad6,77434,0,,0
359828,1704,1613925492,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,39749,0,,0
359829,2118,1613925520,0,0,contact,,,,39,e006595e-18d3-4824-a2d6-9a5608ee2054,35909,0,,0
359830,1783,1613925524,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,71134,0,,0
359831,1956,1613925574,0,0,falsePositive,,+,,39,,0,0,,0
359832,1956,1613925578,0,0,falsePositive,,-,,39,,0,0,,0
359833,2092,1613925591,0,0,falsePositive,,+,,39,,0,0,,0
359834,2092,1613925609,0,0,falsePositive,,-,,39,,0,0,,0
359835,2092,1613925671,0,0,falsePositive,,+,,39,,0,0,,0
359836,2092,1613925675,0,0,falsePositive,,-,,39,,0,0,,0
359837,2092,1613925691,0,0,falsePositive,,+,,39,,0,0,,0
359838,2092,1613925697,0,0,falsePositive,,+,,39,,0,0,,0
359839,2092,1613925713,0,0,falsePositive,,-,,39,,0,0,,0
359840,1895,1613925717,0,0,contact,,,,39,c8018009-8906-445d-a08f-611627a8c7aa,102151,0,,0
359841,2118,1613925717,0,0,contact,,,,39,85404447-1e75-4ccd-9576-9216d4c5a99a,102542,0,,0
359842,1956,1613925757,0,0,falsePositive,,+,,39,,0,0,,0
359843,1956,1613925763,0,0,falsePositive,,-,,39,,0,0,,0
359844,1956,1613925797,0,0,falsePositive,,+,,39,,0,0,,0
359845,1956,1613925821,0,0,falsePositive,,-,,39,,0,0,,0
359846,2092,1613925832,0,0,falsePositive,,+,,39,,0,0,,0
359847,2092,1613925848,0,0,falsePositive,,-,,39,,0,0,,0
359848,2092,1613925926,0,0,falsePositive,,+,,39,,0,0,,0
359849,2021,1613925933,0,0,contact,,,,39,4a32a319-ce79-4542-9b0f-b319ef2ee91e,73687,0,,0
359850,2114,1613925933,0,0,contact,,,,39,113a0dff-267b-47cd-8905-2b86926b6fe8,74229,0,,0
359851,1924,1613925942,0,0,contact,,,,39,4a32a319-ce79-4542-9b0f-b319ef2ee91e,83475,0,,0
359852,2114,1613925942,0,0,contact,,,,39,6606686d-b2dd-4c20-ae96-c898e7c801b3,83969,0,,0
359853,2021,1613925947,0,0,contact,,,,39,4b2c8cda-941d-4a9d-b1bf-281188366464,68678,0,,0
359854,2066,1613925947,0,0,contact,,,,39,2d5872b4-d941-45df-a5ab-fa72243d22b9,74584,0,,0
359855,2066,1613925947,0,0,contact,,,,39,4a32a319-ce79-4542-9b0f-b319ef2ee91e,88361,0,,0
359856,1949,1613925947,0,0,contact,,,,39,113a0dff-267b-47cd-8905-2b86926b6fe8,69125,0,,0
359857,2092,1613925948,0,0,falsePositive,,-,,39,,0,0,,0
359858,2114,1613925948,0,0,contact,,,,39,e2e192ec-42be-42a1-9601-67c0065436cf,88989,0,,0
359859,1924,1613925950,0,0,contact,,,,39,2d5872b4-d941-45df-a5ab-fa72243d22b9,63182,0,,0
359860,2138,1613925974,0,0,contact,,,,39,47fac80d-82f3-4c41-a281-6466d496e9bf,64664,0,,0
359861,1697,1613925974,0,0,contact,,,,39,a33548a5-8cbb-43a1-84cd-707b9ebd1a1f,65097,0,,0
359862,1725,1613925994,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,59333,0,,0
359863,1997,1613925994,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,60182,0,,0
359864,1899,1613926009,0,0,falsePositive,,-,,39,,0,0,,0
359865,1899,1613926009,0,0,falsePositive,,+,,39,,0,0,,0
359866,2114,1613926038,0,0,contact,,,,39,2d5872b4-d941-45df-a5ab-fa72243d22b9,160045,0,,0
359867,2092,1613926080,0,0,falsePositive,,+,,39,,0,0,,0
359868,2092,1613926110,0,0,falsePositive,,-,,39,,0,0,,0
359869,1991,1613926125,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,8592524,0,,0
359870,1899,1613926155,0,0,falsePositive,,+,,39,,0,0,,0
359871,1899,1613926161,0,0,falsePositive,,+,,39,,0,0,,0
359872,1899,1613926179,0,0,falsePositive,,-,,39,,0,0,,0
359873,1895,1613926190,0,0,contact,,,,39,c8018009-8906-445d-a08f-611627a8c7aa,247622,0,,0
359874,2118,1613926190,0,0,contact,,,,39,85404447-1e75-4ccd-9576-9216d4c5a99a,247961,0,,0
359875,1956,1613926190,0,0,falsePositive,,+,,39,,0,0,,0
359876,1977,1613926206,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,1404540,0,,0
359877,1740,1613926206,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,1405163,0,,0
359878,1956,1613926208,0,0,falsePositive,,-,,39,,0,0,,0
359879,1704,1613926232,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,32696,0,,0
359880,1899,1613926250,0,0,falsePositive,,+,,39,,0,0,,0
359881,1899,1613926256,0,0,falsePositive,,-,,39,,0,0,,0
359882,1783,1613926264,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,64427,0,,0
359883,1899,1613926278,0,0,falsePositive,,+,,39,,0,0,,0
359884,1899,1613926308,0,0,falsePositive,,-,,39,,0,0,,0
359885,1956,1613926336,0,0,falsePositive,,+,,39,,0,0,,0
359886,1956,1613926372,0,0,falsePositive,,-,,39,,0,0,,0
359887,2092,1613926389,0,0,falsePositive,,+,,39,,0,0,,0
359888,1704,1613926392,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,35748,0,,0
359889,1899,1613926396,0,0,falsePositive,,+,,39,,0,0,,0
359890,2092,1613926407,0,0,falsePositive,,-,,39,,0,0,,0
359891,1704,1613926415,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,1228,0,,0
359892,1899,1613926420,0,0,falsePositive,,-,,39,,0,0,,0
359893,1783,1613926489,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,131692,0,,0
359894,1977,1613926532,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,313400,0,,0
359895,1740,1613926531,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,314883,0,,0
359896,1899,1613926559,0,0,falsePositive,,+,,39,,0,0,,0
359897,1899,1613926581,0,0,falsePositive,,-,,39,,0,0,,0
359898,1704,1613926602,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,47832,0,,0
359899,1895,1613926632,0,0,contact,,,,39,c8018009-8906-445d-a08f-611627a8c7aa,84358,0,,0
359900,2118,1613926632,0,0,contact,,,,39,85404447-1e75-4ccd-9576-9216d4c5a99a,84781,0,,0
359901,1783,1613926634,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,78579,0,,0
359902,2092,1613926645,0,0,falsePositive,,+,,39,,0,0,,0
359903,2092,1613926657,0,0,falsePositive,,-,,39,,0,0,,0
359904,1956,1613926713,0,0,falsePositive,,+,,39,,0,0,,0
359905,1956,1613926717,0,0,falsePositive,,-,,39,,0,0,,0
359906,1956,1613926751,0,0,falsePositive,,+,,39,,0,0,,0
359907,1977,1613926765,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,145848,0,,0
359908,1740,1613926764,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,146432,0,,0
359909,1956,1613926775,0,0,falsePositive,,-,,39,,0,0,,0
359910,1977,1613926843,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,73425,0,,0
359911,1740,1613926843,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,74076,0,,0
359912,2092,1613926866,0,0,falsePositive,,+,,39,,0,0,,0
359913,2092,1613926872,0,0,falsePositive,,-,,39,,0,0,,0
359914,1899,1613926899,0,0,falsePositive,,+,,39,,0,0,,0
359915,1899,1613926917,0,0,falsePositive,,-,,39,,0,0,,0
359916,1977,1613926933,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,59676,0,,0
359917,1740,1613926933,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,60405,0,,0
359918,1725,1613926998,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,82963,0,,0
359919,1997,1613926997,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,83277,0,,0
359920,1725,1613927084,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,59952,0,,0
359921,1997,1613927083,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,60242,0,,0
359922,1890,1613927205,0,0,contact,,,,39,2f547ea3-4b4f-45da-96e3-a359c4d8f4e4,64587,0,,0
359923,1774,1613927203,0,0,contact,,,,39,b2f1df22-7b2c-4b51-892b-f4302f4c461a,68954,0,,0
359924,1948,1613927264,0,0,contact,,,,39,b1b13a01-c6c6-46fb-8785-716e263810b8,1336418,0,,0
359925,1977,1613927276,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,65458,0,,0
359926,1740,1613927276,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,66151,0,,0
359927,1771,1613927280,0,0,contact,,,,39,2edd6f87-7d6a-474d-afb6-df0077fe621e,62734,0,,0
359928,1994,1613927280,0,0,contact,,,,39,b69a8fb2-eb18-4732-8fd4-68268e141285,63568,0,,0
359929,1994,1613779071,0,0,contact,,,,39,175476b4-4f94-4010-9bb7-3b41e041bba0,170048,0,,0
359930,1899,1613927367,0,0,falsePositive,,+,,39,,0,0,,0
359931,1977,1613927387,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,63718,0,,0
359932,1740,1613927386,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,64668,0,,0
359933,1899,1613927389,0,0,falsePositive,,-,,39,,0,0,,0
359934,1899,1613927503,0,0,falsePositive,,+,,39,,0,0,,0
359935,1899,1613927525,0,0,falsePositive,,-,,39,,0,0,,0
359936,1977,1613927554,0,0,contact,,,,39,af236437-00ad-416f-97d0-6377525c77d1,100421,0,,0
359937,1740,1613927554,0,0,contact,,,,39,5e9f21de-b84b-491c-9127-74804022bdcc,101269,0,,0
359938,1899,1613927573,0,0,falsePositive,,+,,39,,0,0,,0
359939,1956,1613927584,0,0,falsePositive,,+,,39,,0,0,,0
359940,1704,1613927588,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,37267,0,,0
359941,1899,1613927593,0,0,falsePositive,,-,,39,,0,0,,0
359942,1956,1613927614,0,0,falsePositive,,-,,39,,0,0,,0
359943,1783,1613927620,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,68590,0,,0
359944,1956,1613927658,0,0,falsePositive,,+,,39,,0,0,,0
359945,1956,1613927670,0,0,falsePositive,,-,,39,,0,0,,0
359946,1899,1613927732,0,0,falsePositive,,+,,39,,0,0,,0
359947,1899,1613927742,0,0,falsePositive,,-,,39,,0,0,,0
359948,1899,1613927766,0,0,falsePositive,,+,,39,,0,0,,0
359949,1899,1613927798,0,0,falsePositive,,-,,39,,0,0,,0
359950,1704,1613927803,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,35633,0,,0
359951,1783,1613927835,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,66124,0,,0
359952,1956,1613927846,0,0,falsePositive,,+,,39,,0,0,,0
359953,1956,1613927864,0,0,falsePositive,,-,,39,,0,0,,0
359954,1704,1613927878,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,33540,0,,0
359955,1783,1613927910,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,65247,0,,0
359956,1744,1613927912,0,0,contact,,,,39,459a3472-cf4c-407b-bee5-36cc370aa4d1,328142,0,,0
359957,1993,1613927908,0,0,contact,,,,39,ce4c3592-f65b-4484-aa34-a5aaaa81644d,328809,0,,0
359958,2114,1613927908,0,0,contact,,,,39,4b2c8cda-941d-4a9d-b1bf-281188366464,2030126,0,,0
359959,1704,1613927953,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,33954,0,,0
359960,1783,1613927986,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,65257,0,,0
359961,1744,1613928009,0,0,contact,,,,39,459a3472-cf4c-407b-bee5-36cc370aa4d1,76797,0,,0
359962,1993,1613928005,0,0,contact,,,,39,ce4c3592-f65b-4484-aa34-a5aaaa81644d,77818,0,,0
359963,2067,1613928022,0,0,contact,,,,39,4bd741df-d306-45b5-8cdc-d153566fc055,452428,0,,0
359964,1790,1613928089,0,0,falsePositive,,-,,39,,0,0,,0
359965,1744,1613928103,0,0,contact,,,,39,cfecb2d6-9afe-4b50-97bf-1c5ea095b066,59093,0,,0
359966,2133,1613928051,0,0,contact,,,,39,ce4c3592-f65b-4484-aa34-a5aaaa81644d,60079,0,,0
359967,1885,1613928193,0,0,contact,,,,39,4a32a319-ce79-4542-9b0f-b319ef2ee91e,217252,0,,0
359968,1956,1613928195,0,0,falsePositive,,+,,39,,0,0,,0
359969,1956,1613928201,0,0,falsePositive,,+,,39,,0,0,,0
359970,1956,1613928209,0,0,falsePositive,,-,,39,,0,0,,0
359971,1725,1613928231,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,606138,0,,0
359972,1997,1613928231,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,606446,0,,0
359973,1885,1613928302,0,0,contact,,,,39,2d5872b4-d941-45df-a5ab-fa72243d22b9,325674,0,,0
359974,1899,1613928311,0,0,falsePositive,,-,,39,,0,0,,0
359975,1899,1613928287,0,0,falsePositive,,+,,39,,0,0,,0
359976,1744,1613928325,0,0,contact,,,,39,459a3472-cf4c-407b-bee5-36cc370aa4d1,62424,0,,0
359977,1993,1613928321,0,0,contact,,,,39,ce4c3592-f65b-4484-aa34-a5aaaa81644d,63382,0,,0
359978,1704,1613928327,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,1588,0,,0
359979,1704,1613928335,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,5042,0,,0
359980,1704,1613928354,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,18255,0,,0
359981,1885,1613928422,0,0,contact,,,,39,4a32a319-ce79-4542-9b0f-b319ef2ee91e,170851,0,,0
359982,1956,1613928423,0,0,falsePositive,,+,,39,,0,0,,0
359983,2092,1613928432,0,0,falsePositive,,+,,39,,0,0,,0
359984,1704,1613928434,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,45328,0,,0
359985,2092,1613928446,0,0,falsePositive,,-,,39,,0,0,,0
359986,1956,1613928446,0,0,falsePositive,,-,,39,,0,0,,0
359987,1725,1613928450,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,162110,0,,0
359988,1997,1613928450,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,162656,0,,0
359989,1704,1613928494,0,0,contact,,,,39,547718f1-029f-4038-bf22-a9d0d033fd25,54048,0,,0
359990,1783,1613928526,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,200098,0,,0
359991,2092,1613928540,0,0,falsePositive,,+,,39,,0,0,,0
359992,2092,1613928556,0,0,falsePositive,,-,,39,,0,0,,0
359993,1956,1613928638,0,0,falsePositive,,+,,39,,0,0,,0
359994,1744,1613928650,0,0,contact,,,,39,459a3472-cf4c-407b-bee5-36cc370aa4d1,68967,0,,0
359995,1993,1613928646,0,0,contact,,,,39,ce4c3592-f65b-4484-aa34-a5aaaa81644d,70329,0,,0
359996,1956,1613928654,0,0,falsePositive,,-,,39,,0,0,,0
359997,1725,1613928670,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,168896,0,,0
